DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location,Threat,Males,Females,No Gender
140310588,4/25/2014,4/25/2014,700,3,Southwest,376,624,BATTERY - SIMPLE ASSAULT,1810 0416 0446,42,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3800 S  HARVARD                      BL,,"(34.0174, -118.3067)",1,1,0,0
161208995,3/11/2016,3/10/2016,200,12,77th Street,1213,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),1202 0344,70,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,5500 S  SAINT ANDREWS                PL,,"(33.9925, -118.3113)",0,1,0,0
150516165,10/4/2015,10/4/2015,1400,5,Harbor,529,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329,37,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,BANNING,ANAHEIM,"(33.7803, -118.2572)",0,0,1,0
140514205,9/1/2014,9/1/2014,2040,5,Harbor,525,624,BATTERY - SIMPLE ASSAULT,0416 0361,47,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,400    BAYVIEW                      AV,,"(33.7738, -118.2698)",1,0,1,0
142010324,5/18/2014,5/17/2014,2300,20,Olympic,2011,330,BURGLARY FROM VEHICLE,1402 0352 0344 0346,26,F,W,101,STREET,,,IC,Invest Cont,330,998,,,200 S  WESTERN                      AV,,"(34.0712, -118.3091)",0,0,1,0
150307281,2/24/2015,2/17/2015,1220,3,Southwest,356,624,BATTERY - SIMPLE ASSAULT,1258 0400 0416,12,F,H,729,SPECIALTY SCHOOL/OTHER,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3700 S  HARVARD                      BL,,"(34.02, -118.3062)",1,0,1,0
141608899,5/17/2014,5/17/2014,1830,16,Foothill,1667,624,BATTERY - SIMPLE ASSAULT,0913 0416,35,M,O,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,9300    SUNLAND PARK                 DR,,"(34.2388, -118.3657)",1,1,0,0
171110734,5/19/2017,5/19/2017,1947,11,Northeast,1113,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0325,,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,2600    COLORADO                     BL,,"(34.1422, -118.223)",0,1,0,0
172114182,7/23/2017,7/23/2017,1500,21,Topanga,2156,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",329,62,F,O,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,6600    TOPANGA CANYON               BL,,"(34.1905, -118.6059)",0,0,1,0
161209632,3/20/2016,3/20/2016,900,12,77th Street,1241,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307 1300,48,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,3400 W  67TH                         ST,,"(33.9821, -118.3318)",0,1,0,0
131906507,2/13/2013,1/11/2013,1700,19,Mission,1917,330,BURGLARY FROM VEHICLE,0344 1302,50,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,14000    FOOTHILL                     BL,,"(34.3138, -118.4385)",0,0,1,0
160400539,1/22/2016,1/22/2016,1730,4,Hollenbeck,403,310,BURGLARY,1402,,M,H,222,LAUNDROMAT,,,AA,Adult Arrest,310,998,,,4800    GRIFFIN                      AV,,"(34.0987, -118.2014)",0,1,0,0
151316625,8/19/2015,8/18/2015,1345,13,Newton,1331,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1402,68,M,H,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,2700 S  GRAND                        AV,,"(34.0254, -118.2729)",0,1,0,0
141213202,5/28/2014,5/21/2014,1900,12,77th Street,1256,310,BURGLARY,1609 1607 0344 0329 1276 1402,24,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,7500 S  HOOVER                       ST,,"(33.9717, -118.2871)",0,0,1,0
150312700,5/19/2015,4/26/2015,1800,3,Southwest,305,210,ROBBERY,0400 0416 1251 1259,17,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,ADAMS,WILMINGTON,"(34.0336, -118.3441)",1,1,0,0
171811385,5/13/2017,5/13/2017,30,18,Southeast,1803,350,"THEFT, PERSON",0344 0342 1822 0346,,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,350,,,,MANCHESTER,AVALON                       BL,"(33.9602, -118.2651)",1,1,0,0
171012570,7/3/2017,6/29/2017,930,10,West Valley,1011,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",329,44,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,19600    SHERMAN                      WY,,"(34.2047, -118.5531)",0,1,0,0
170915224,8/7/2017,8/1/2017,1200,9,Van Nuys,991,354,THEFT OF IDENTITY,0100 1822,59,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3900    DEERVALE                     DR,,"(34.1408, -118.4516)",0,1,0,0
151706004,2/12/2015,1/23/2015,1300,17,Devonshire,1775,440,THEFT PLAIN - PETTY ($950 & UNDER),344,37,M,O,401,MINI-MART,,,IC,Invest Cont,440,,,,17000    NORDHOFF                     ST,,"(34.2394, -118.5112)",0,1,0,0
150714719,9/14/2015,9/13/2015,1730,7,Wilshire,763,310,BURGLARY,0321 0344 1609 1402 1414,48,F,W,203,OTHER BUSINESS,,,AA,Adult Arrest,310,998,,,5600    PICO                         BL,,"(34.05, -118.3604)",0,0,1,0
161011418,6/20/2016,6/16/2016,1,10,West Valley,1097,354,THEFT OF IDENTITY,0100 1202 1822 0928,76,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3800    HAYVENHURST                  AV,,"(34.1396, -118.4971)",0,0,1,0
171407150,2/27/2017,2/25/2017,1300,14,Pacific,1491,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1300,35,F,H,108,PARKING LOT,,,IC,Invest Cont,740,,,,12000    VISTA DEL MAR,,"(33.9355, -118.4386)",0,0,1,0
161011939,6/29/2016,6/8/2016,900,10,West Valley,1067,354,THEFT OF IDENTITY,1822 0928 0377,45,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,17000    ADDISON                      ST,,"(34.1618, -118.5033)",0,0,1,0
141226199,12/8/2014,12/7/2014,1745,12,77th Street,1243,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,35,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,1600 W  65TH                         ST,,"(33.9806, -118.3046)",0,0,1,0
150319369,8/22/2015,8/21/2015,2200,3,Southwest,358,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",1251 0344,30,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,341,,,,900 W  34TH                         ST,,"(34.0235, -118.2858)",0,1,0,0
151813483,7/6/2015,7/3/2015,2030,18,Southeast,1841,888,TRESPASSING,913,44,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,888,,,,800 W  109TH                        PL,,"(33.9365, -118.2894)",1,0,1,0
170501243,10/6/2017,10/3/2017,1920,5,Harbor,507,946,OTHER MISCELLANEOUS CRIME,0913 1813,38,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,946,,,,1500 W  227TH                        ST,,"(33.8202, -118.3037)",0,1,0,0
140412274,7/30/2014,7/30/2014,20,4,Hollenbeck,448,901,VIOLATION OF RESTRAINING ORDER,0906 1000 1251 1816,19,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901,,,,1400    TREMONT                      ST,,"(34.0583, -118.1978)",0,0,1,0
171508918,3/25/2017,3/25/2017,1905,16,Foothill,1663,510,VEHICLE - STOLEN,1300 1402,,M,O,101,STREET,,,AA,Adult Arrest,510,998,,,9000    TELFAIR                      AV,,"(34.2346, -118.3948)",0,1,0,0
171504383,1/7/2017,12/30/2016,900,15,N Hollywood,1513,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",344,39,F,H,146,PATIO*,,,IC,Invest Cont,341,,,,12600    BARBARA ANN                  ST,,"(34.2003, -118.4073)",0,0,1,0
170416903,10/16/2017,10/15/2017,900,4,Hollenbeck,426,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)0060,1257 0551 0522 0913,,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,812,860,,,4800    AXTELL                       ST,,"(34.0843, -118.178)",0,0,1,0
131813046,7/14/2013,7/14/2013,800,18,Southeast,1806,624,BATTERY - SIMPLE ASSAULT,2000,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,900 E  92ND                         ST,,"(33.9529, -118.2586)",1,0,1,0
161404163,1/2/2016,1/1/2016,1,14,Pacific,1407,310,BURGLARY,344,27,M,O,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,3700    CLARINGTON                   AV,,"(34.0248, -118.4021)",0,1,0,0
150911980,6/11/2015,5/3/2015,2100,9,Van Nuys,985,310,BURGLARY,1602 0344,78,F,H,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,4600    VAN NUYS                     BL,,"(34.1548, -118.4487)",0,0,1,0
161412421,4/26/2016,4/25/2016,1850,14,Pacific,1407,330,BURGLARY FROM VEHICLE,344,28,M,W,101,STREET,,,IC,Invest Cont,330,,,,3600    EMPIRE                       DR,,"(34.0265, -118.4045)",0,1,0,0
171504111,1/2/2017,1/2/2017,1822,15,N Hollywood,1527,903,CONTEMPT OF COURT,1501,16,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,903,,,,6200    ELMER                        AV,,"(34.1831, -118.3768)",0,1,0,0
170305224,1/20/2017,1/20/2017,5,3,Southwest,334,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 0416 2000,35,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,3900    MONTCLAIR                    ST,,"(34.0297, -118.3282)",1,0,1,0
140212220,6/9/2014,6/8/2014,2345,2,Rampart,235,624,BATTERY - SIMPLE ASSAULT,0416 0913,22,M,A,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2400 W  TEMPLE                       ST,,"(34.0716, -118.2719)",1,1,0,0
142008087,3/30/2014,3/30/2014,1430,20,Olympic,2016,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913 1251 1307 1609 0445,26,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,745,,,,200 S  ALEXANDRIA                   AV,,"(34.0712, -118.2979)",0,0,1,0
140410802,6/25/2014,6/25/2014,1330,4,Hollenbeck,462,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1814 2000 0319 0443 0447 1816,33,F,B,102,SIDEWALK,511,VERBAL THREAT,AA,Adult Arrest,740,,,,400 S  BOYLE                        AV,,"(34.0431, -118.2196)",1,0,1,0
151611061,7/12/2015,7/12/2015,2245,16,Foothill,1654,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1307 1402,30,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,AA,Adult Arrest,740,998,,,OSBORNE                      ST,NORRIS                       AV,"(34.2582, -118.404)",0,0,1,0
170912768,6/19/2017,6/19/2017,1,9,Van Nuys,981,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",2000 0329,21,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,4400 N  SEPULVEDA                    BL,,"(34.15, -118.4674)",0,0,1,0
161609392,5/13/2016,5/13/2016,1345,16,Foothill,1642,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,39,F,H,247,CAR WASH,,,IC,Invest Cont,420,,,,13400    VAN NUYS                     BL,,"(34.2621, -118.4276)",0,0,1,0
132016163,9/13/2013,9/13/2013,1020,20,Olympic,2021,310,BURGLARY,1202 1606,72,F,K,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,400    WESTMINSTER                  AV,,"(34.0672, -118.3162)",0,0,1,0
141923914,12/16/2014,12/16/2014,945,19,Mission,1951,310,BURGLARY,0344 1606,13,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,10500    ORION                        AV,,"(34.261, -118.4713)",0,0,1,0
150509851,5/14/2015,5/14/2015,1100,5,Harbor,528,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0305 0416 1202,63,M,B,121,YARD (RESIDENTIAL/BUSINESS),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,1200    BLINN                        AV,,"(33.7876, -118.2452)",1,1,0,0
170612252,5/19/2017,5/18/2017,1810,6,Hollywood,639,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 0601,,M,W,402,MARKET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740,,,,5400    HOLLYWOOD                    BL,,"(34.1036, -118.3049)",1,1,0,0
141419284,7/26/2014,7/25/2014,2000,14,Pacific,1437,330,BURGLARY FROM VEHICLE,344,36,M,W,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,3500 S  SEPULVEDA                    BL,,"(34.0193, -118.4222)",1,1,0,0
150511688,6/25/2015,6/25/2015,730,5,Harbor,501,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 2000 0344 0408 0913,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,18400 S  NORMANDIE                    AV,,"(33.8639, -118.2993)",1,0,1,0
171508461,3/14/2017,3/14/2017,1000,15,N Hollywood,1549,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",329,61,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,740,,,,5300    AUCKLAND                     AV,,"(34.1667, -118.3604)",0,0,1,0
151217779,7/22/2015,7/3/2015,1,12,77th Street,1215,354,THEFT OF IDENTITY,0100 0923 0930 1822,35,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1400 W  58TH                         ST,,"(33.9897, -118.3002)",0,0,1,0
161812706,6/13/2016,6/13/2016,1135,18,Southeast,1838,753,DISCHARGE FIREARMS/SHOTS FIRED,1100,,M,O,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,,,,103RD,HICKORY,"(33.9431, -118.2358)",1,1,0,0
171313289,5/26/2017,5/26/2017,1335,13,Newton,1331,310,BURGLARY,1606 0344 0324 0202,,M,B,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2600 S  MAIN                         ST,,"(34.0249, -118.2687)",0,1,0,0
140216807,9/1/2014,8/31/2014,1900,2,Rampart,219,330,BURGLARY FROM VEHICLE,1609 1307 0358 0344,28,F,H,101,STREET,,,IC,Invest Cont,330,,,,1100    BELLEVUE                     AV,,"(34.0653, -118.2493)",0,0,1,0
172019874,11/3/2017,11/3/2017,845,20,Olympic,2017,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 0913,28,M,H,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,BERENDO                      ST,3RD                          ST,"(34.0691, -118.2941)",1,1,0,0
151711792,6/19/2015,6/19/2015,1630,17,Devonshire,1771,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0344 1803 1501,,M,W,203,OTHER BUSINESS,,,AO,Adult Other,668,,,,9200    MASON                        AV,,"(34.2378, -118.5798)",0,1,0,0
171918778,9/25/2017,9/25/2017,1645,19,Mission,1985,624,BATTERY - SIMPLE ASSAULT,,41,F,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,PLUMMER,VAN NUYS,"(34.2264, -118.4493)",1,0,1,0
150807729,3/31/2015,12/25/2014,1200,8,West LA,841,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 1202,85,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,1300    AMHERST                      AV,,"(34.0422, -118.4669)",0,0,1,0
151017079,11/3/2015,11/3/2015,2200,10,West Valley,1003,624,BATTERY - SIMPLE ASSAULT,1206 0361 0603 0400 0416,34,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,7800    RESEDA                       BL,,"(34.2148, -118.5404)",1,1,0,0
141006011,2/18/2014,2/17/2014,300,10,West Valley,1067,956,"LETTERS, LEWD",1501,35,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,956,,,,5400    WHITE OAK                    AV,,"(34.1686, -118.5186)",0,0,1,0
170319075,8/13/2017,8/13/2017,1300,3,Southwest,396,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0400 0445 0913,55,M,H,501,SINGLE FAMILY DWELLING,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,230,,,,MENLO,43RD                         ST,"(34.0055, -118.29)",1,1,0,0
161601080,7/31/2016,7/7/2016,1500,16,Foothill,1698,310,BURGLARY,0358 0344,38,M,H,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,7800    SAN FERNANDO                 RD,,"(34.2122, -118.3589)",0,1,0,0
161225750,10/19/2016,10/18/2016,1200,12,77th Street,1204,330,BURGLARY FROM VEHICLE,0344 1601,25,F,B,101,STREET,,,IC,Invest Cont,330,,,,RAYMOND                      AV,45TH                         ST,"(33.9994, -118.3108)",0,0,1,0
160211085,5/21/2016,5/21/2016,1450,2,Rampart,236,440,THEFT PLAIN - PETTY ($950 & UNDER),325,54,M,H,402,MARKET,,,IC,Invest Cont,440,,,,1800 W  3RD                          ST,,"(34.0657, -118.268)",0,1,0,0
142117865,11/3/2014,10/30/2014,1235,21,Topanga,2189,440,THEFT PLAIN - PETTY ($950 & UNDER),344,18,F,W,721,HIGH SCHOOL,,,IC,Invest Cont,440,,,,5400    WINNETKA                     AV,,"(34.1682, -118.571)",0,0,1,0
140212836,6/21/2014,6/21/2014,340,2,Rampart,245,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822 1307,33,M,B,122,"VEHICLE, PASSENGER/TRUCK",306,ROCK/THROWN OBJECT,IC,Invest Cont,745,,,,7TH                          ST,LAKE                         ST,"(34.057, -118.2779)",1,1,0,0
161205557,1/23/2016,1/23/2016,1500,12,77th Street,1215,946,OTHER MISCELLANEOUS CRIME,1402,42,M,B,101,STREET,,,IC,Invest Cont,946,998,,,VERNON,DALTON,"(33.9921, -118.298)",0,1,0,0
141814618,7/28/2014,7/25/2014,2000,18,Southeast,1824,901,VIOLATION OF RESTRAINING ORDER,1501,44,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,901,,,,900 E  COLDEN                       AV,,"(33.9493, -118.2586)",0,1,0,0
160415477,9/24/2016,9/24/2016,800,4,Hollenbeck,464,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 2004,,M,H,203,OTHER BUSINESS,,,AA,Adult Arrest,745,,,,2300 E  1ST                          ST,,"(34.0443, -118.211)",0,1,0,0
162110192,5/15/2016,5/15/2016,1730,21,Topanga,2189,440,THEFT PLAIN - PETTY ($950 & UNDER),344,48,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,440,,,,20600    VENTURA                      BL,,"(34.1679, -118.5804)",0,0,1,0
150417292,11/23/2015,11/22/2015,2100,4,Hollenbeck,449,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,48,M,H,101,STREET,,,IC,Invest Cont,745,,,,2600    POMEROY                      AV,,"(34.0533, -118.1991)",0,1,0,0
170117766,6/22/2017,6/22/2017,400,1,Central,185,624,BATTERY - SIMPLE ASSAULT,0369 0431,46,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,OLYMPIC,SANTEE,"(34.0386, -118.2544)",1,1,0,0
151315526,7/29/2015,7/29/2015,925,13,Newton,1345,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0329 0334 0400 0302,33,M,H,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,4100    HOOPER                       AV,,"(34.0104, -118.2535)",1,1,0,0
151507621,3/4/2015,2/4/2015,830,15,N Hollywood,1531,354,THEFT OF IDENTITY,,51,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5500    GOODLAND                     AV,,"(34.1704, -118.4119)",0,1,0,0
140614539,7/1/2014,6/28/2014,1300,6,Hollywood,647,310,BURGLARY,0400 1607 0601 0344,,M,W,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,5800 W  SUNSET                       BL,,"(34.0981, -118.3158)",1,1,0,0
141504024,1/1/2014,1/1/2014,1240,15,N Hollywood,1527,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1606 0216 1414 1420 0325,13,M,W,404,DEPARTMENT STORE,,,AA,Adult Arrest,442,,,,11000    VICTORY                      BL,,"(34.1867, -118.3703)",0,1,0,0
160705548,2/4/2016,2/3/2016,1515,7,Wilshire,758,624,BATTERY - SIMPLE ASSAULT,1501,15,F,B,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,4600 W  OLYMPIC                      BL,,"(34.0563, -118.3313)",1,0,1,0
151918967,9/28/2015,9/28/2015,1130,19,Mission,1983,440,THEFT PLAIN - PETTY ($950 & UNDER),344,59,M,H,118,CONSTRUCTION SITE,,,IC,Invest Cont,440,,,,8600    NOBLE                        AV,,"(34.2265, -118.4611)",0,1,0,0
150607985,3/1/2015,3/1/2015,1700,6,Hollywood,676,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",329,19,M,H,108,PARKING LOT,,,IC,Invest Cont,740,,,,800    VINE                         ST,,"(34.0853, -118.3266)",0,1,0,0
160812755,7/10/2016,7/10/2016,1230,8,West LA,803,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0417 2000 1813 0419 0448 2002,46,F,W,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,1700    WESTRIDGE                    RD,,"(34.0643, -118.4932)",1,0,1,0
170514745,8/19/2017,8/11/2017,1945,5,Harbor,557,761,BRANDISH WEAPON,0917 0334 2004,23,F,H,301,GAS STATION,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,930,,,100 S  GAFFEY                       ST,,"(33.7433, -118.2923)",1,0,1,0
171512504,5/26/2017,5/26/2017,1150,15,N Hollywood,1566,903,CONTEMPT OF COURT,1501,49,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,903,,,,10900    BLOOMFIELD                   ST,,"(34.1493, -118.3678)",0,0,1,0
141615880,11/18/2014,11/18/2014,2345,16,Foothill,1654,330,BURGLARY FROM VEHICLE,0329 0344 1307 1402,32,M,H,101,STREET,,,AA,Adult Arrest,330,998,,,OSBORNE                      PL,OSBORNE                      ST,"(34.2585, -118.4036)",0,1,0,0
151305309,1/26/2015,1/25/2015,2330,13,Newton,1352,330,BURGLARY FROM VEHICLE,344,27,M,H,101,STREET,,,IC,Invest Cont,330,,,,4400    AVALON                       BL,,"(34.0035, -118.2691)",0,1,0,0
150619561,8/31/2015,8/25/2015,1200,6,Hollywood,645,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,30,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,888,,,1400 N  HIGHLAND                     AV,,"(34.1006, -118.3417)",0,0,1,0
150814660,9/9/2015,9/5/2015,400,8,West LA,899,762,LEWD CONDUCT,0913 1309 0520 2002 0319 0448 1820 1206,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,762,,,,2600 S  CORNING                      ST,,"(34.0356, -118.3816)",0,0,1,0
140207143,3/3/2014,2/28/2014,1700,2,Rampart,245,310,BURGLARY,0344 0321 1607,50,M,B,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,310,,,,2500    WILSHIRE                     BL,,"(34.0601, -118.2805)",0,1,0,0
160813079,7/15/2016,6/25/2016,1500,8,West LA,827,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344 1606,37,F,W,108,PARKING LOT,,,IC,Invest Cont,331,,,,100    GRANVILLE                    AV,,"(34.0638, -118.4717)",0,0,1,0
140206044,2/10/2014,2/7/2014,1600,2,Rampart,265,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0552,,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,,,,800 S  ALVARADO                     ST,,"(34.0549, -118.2778)",1,1,0,0
171009526,4/29/2017,4/28/2017,1610,10,West Valley,1097,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",394,59,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,3500    CARIBETH                     DR,,"(34.1348, -118.4919)",0,0,1,0
141519132,10/19/2014,10/19/2014,1255,15,N Hollywood,1544,310,BURGLARY,0344 1607,13,M,W,218,BEAUTY/BARBER SHOP,,,AO,Adult Other,310,,,,12100    RIVERSIDE                    DR,,"(34.1576, -118.3965)",0,1,0,0
151610462,6/25/2015,6/24/2015,1400,16,Foothill,1684,330,BURGLARY FROM VEHICLE,1605 0385,21,M,H,101,STREET,,,IC,Invest Cont,330,,,,7900    LAUREL CANYON                BL,,"(34.2139, -118.3965)",0,1,0,0
170809122,4/23/2017,4/23/2017,555,8,West LA,898,310,BURGLARY,1607 0358 0339 0344 0206 1601,37,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8900    GIBSON                       ST,,"(0, 0)",0,1,0,0
